 6.32800000e-07  1.05992819e+00 
 6.42800000e-07  1.05998475e+00 
 6.52800000e-07  1.06004131e+00 
 6.62800000e-07  1.06009787e+00 
 6.72800000e-07  1.06015442e+00 
 6.82800000e-07  1.06021098e+00 
 6.92800000e-07  1.06026753e+00 
 7.02800000e-07  1.06032408e+00 
 7.12800000e-07  1.06038063e+00 
 7.22800000e-07  1.06043718e+00 
 7.32800000e-07  1.06049373e+00 
 7.42800000e-07  1.06055027e+00 
 7.52800000e-07  1.06060682e+00 
 7.62800000e-07  1.06066336e+00 
 7.72800000e-07  1.06071990e+00 
 7.82800000e-07  1.06077644e+00 
 7.92800000e-07  1.06083298e+00 
 8.02800000e-07  1.06088951e+00 
 8.12800000e-07  1.06094604e+00 
 8.22800000e-07  1.06100258e+00 
 8.32800000e-07  1.06105910e+00 
 8.42800000e-07  1.06111563e+00 
 8.52800000e-07  1.06117216e+00 
 8.62800000e-07  1.06122868e+00 
 8.72800000e-07  1.06128520e+00 
 8.82800000e-07  1.06134172e+00 
 8.92800000e-07  1.06139824e+00 
 9.02800000e-07  1.06145476e+00 
 9.12800000e-07  1.06151127e+00 
 9.22800000e-07  1.06156778e+00 
 9.32800000e-07  1.06162429e+00 
 9.42800000e-07  1.06168080e+00 
 9.52800000e-07  1.06173731e+00 
 9.62800000e-07  1.06179381e+00 
 9.72800000e-07  1.06185031e+00 
 9.82800000e-07  1.06190681e+00 
 9.92800000e-07  1.06196331e+00 
 1.00280000e-06  1.06201980e+00 
 1.01280000e-06  1.06207630e+00 
 1.02280000e-06  1.06213279e+00 
 1.03280000e-06  1.06218927e+00 
 1.04280000e-06  1.06224576e+00 
 1.05280000e-06  1.06230224e+00 
 1.06280000e-06  1.06235872e+00 
 1.07280000e-06  1.06241520e+00 
 1.08280000e-06  1.06247168e+00 
 1.09280000e-06  1.06252815e+00 
 1.10280000e-06  1.06258462e+00 
 1.11280000e-06  1.06264109e+00 
 1.12280000e-06  1.06269756e+00 
 1.13280000e-06  1.06275402e+00 
 1.14280000e-06  1.06281048e+00 
 1.15280000e-06  1.06286694e+00 
 1.16280000e-06  1.06292340e+00 
 1.17280000e-06  1.06297985e+00 
 1.18280000e-06  1.06303630e+00 
 1.19280000e-06  1.06309275e+00 
 1.20280000e-06  1.06314920e+00 
 1.21280000e-06  1.06320564e+00 
 1.22280000e-06  1.06326208e+00 
 1.23280000e-06  1.06331852e+00 
 1.24280000e-06  1.06337495e+00 
 1.25280000e-06  1.06343138e+00 
 1.26280000e-06  1.06348781e+00 
 1.27280000e-06  1.06354424e+00 
 1.28280000e-06  1.06360066e+00 
 1.29280000e-06  1.06365708e+00 
 1.30280000e-06  1.06371350e+00 
 1.31280000e-06  1.06376992e+00 
 1.32280000e-06  1.06382633e+00 
 1.33280000e-06  1.06388274e+00 
 1.34280000e-06  1.06393914e+00 
 1.35280000e-06  1.06399555e+00 
 1.36280000e-06  1.06405195e+00 
 1.37280000e-06  1.06410834e+00 
 1.38280000e-06  1.06416474e+00 
 1.39280000e-06  1.06422113e+00 
 1.40280000e-06  1.06427751e+00 
 1.41280000e-06  1.06433390e+00 
 1.42280000e-06  1.06439028e+00 
 1.43280000e-06  1.06444666e+00 
 1.44280000e-06  1.06450303e+00 
 1.45280000e-06  1.06455940e+00 
 1.46280000e-06  1.06461577e+00 
 1.47280000e-06  1.06467214e+00 
 1.48280000e-06  1.06472850e+00 
 1.49280000e-06  1.06478486e+00 
 1.50280000e-06  1.06484121e+00 
 1.51280000e-06  1.06489757e+00 
 1.52280000e-06  1.06495391e+00 
 1.53280000e-06  1.06501026e+00 
 1.54280000e-06  1.06506660e+00 
 1.55280000e-06  1.06512294e+00 
 1.56280000e-06  1.06517927e+00 
 1.57280000e-06  1.06523560e+00 
 1.58280000e-06  1.06529193e+00 
 1.59280000e-06  1.06534826e+00 
 1.60280000e-06  1.06540458e+00 
 1.61280000e-06  1.06546089e+00 
 1.62280000e-06  1.06551721e+00 
 1.63280000e-06  1.06557352e+00 
 1.64280000e-06  1.06562982e+00 
 1.65280000e-06  1.06568612e+00 
 1.66280000e-06  1.06574242e+00 
 1.67280000e-06  1.06579872e+00 
 1.68280000e-06  1.06585501e+00 
 1.69280000e-06  1.06591130e+00 
 1.70280000e-06  1.06596758e+00 
 1.71280000e-06  1.06602386e+00 
 1.72280000e-06  1.06608014e+00 
 1.73280000e-06  1.06613641e+00 
 1.74280000e-06  1.06619268e+00 
 1.75280000e-06  1.06624894e+00 
 1.76280000e-06  1.06630520e+00 
 1.77280000e-06  1.06636146e+00 
 1.78280000e-06  1.06641771e+00 
 1.79280000e-06  1.06647396e+00 
 1.80280000e-06  1.06653020e+00 
 1.81280000e-06  1.06658645e+00 
 1.82280000e-06  1.06664268e+00 
 1.83280000e-06  1.06669891e+00 
 1.84280000e-06  1.06675514e+00 
 1.85280000e-06  1.06681137e+00 
 1.86280000e-06  1.06686759e+00 
 1.87280000e-06  1.06692380e+00 
 1.88280000e-06  1.06698001e+00 
 1.89280000e-06  1.06703622e+00 
 1.90280000e-06  1.06709243e+00 
 1.91280000e-06  1.06714862e+00 
 1.92280000e-06  1.06720482e+00 
 1.93280000e-06  1.06726101e+00 
 1.94280000e-06  1.06731720e+00 
 1.95280000e-06  1.06737338e+00 
 1.96280000e-06  1.06742956e+00 
 1.97280000e-06  1.06748573e+00 
 1.98280000e-06  1.06754190e+00 
 1.99280000e-06  1.06759806e+00 
 2.00280000e-06  1.06765422e+00 
 2.01280000e-06  1.06771038e+00 
 2.02280000e-06  1.06776653e+00 
 2.03280000e-06  1.06782267e+00 
 2.04280000e-06  1.06787882e+00 
 2.05280000e-06  1.06793495e+00 
 2.06280000e-06  1.06799109e+00 
 2.07280000e-06  1.06804721e+00 
 2.08280000e-06  1.06810334e+00 
 2.09280000e-06  1.06815946e+00 
 2.10280000e-06  1.06821557e+00 
 2.11280000e-06  1.06827168e+00 
 2.12280000e-06  1.06832779e+00 
 2.13280000e-06  1.06838389e+00 
 2.14280000e-06  1.06843998e+00 
 2.15280000e-06  1.06849607e+00 
 2.16280000e-06  1.06855216e+00 
 2.17280000e-06  1.06860824e+00 
 2.18280000e-06  1.06866431e+00 
 2.19280000e-06  1.06872038e+00 
 2.20280000e-06  1.06877645e+00 
 2.21280000e-06  1.06883251e+00 
 2.22280000e-06  1.06888857e+00 
 2.23280000e-06  1.06894462e+00 
 2.24280000e-06  1.06900067e+00 
 2.25280000e-06  1.06905671e+00 
 2.26280000e-06  1.06911274e+00 
 2.27280000e-06  1.06916878e+00 
 2.28280000e-06  1.06922480e+00 
 2.29280000e-06  1.06928082e+00 
 2.30280000e-06  1.06933684e+00 
 2.31280000e-06  1.06939285e+00 
 2.32280000e-06  1.06944886e+00 
 2.33280000e-06  1.06950486e+00 
 2.34280000e-06  1.06956085e+00 
 2.35280000e-06  1.06961684e+00 
 2.36280000e-06  1.06967283e+00 
 2.37280000e-06  1.06972881e+00 
 2.38280000e-06  1.06978478e+00 
 2.39280000e-06  1.06984075e+00 
 2.40280000e-06  1.06989671e+00 
 2.41280000e-06  1.06995267e+00 
 2.42280000e-06  1.07000863e+00 
 2.43280000e-06  1.07006457e+00 
 2.44280000e-06  1.07012051e+00 
 2.45280000e-06  1.07017645e+00 
 2.46280000e-06  1.07023238e+00 
 2.47280000e-06  1.07028831e+00 
 2.48280000e-06  1.07034423e+00 
 2.49280000e-06  1.07040014e+00 
 2.50280000e-06  1.07045605e+00 
 2.51280000e-06  1.07051196e+00 
 2.52280000e-06  1.07056785e+00 
 2.53280000e-06  1.07062375e+00 
 2.54280000e-06  1.07067963e+00 
 2.55280000e-06  1.07073551e+00 
 2.56280000e-06  1.07079139e+00 
 2.57280000e-06  1.07084726e+00 
 2.58280000e-06  1.07090312e+00 
 2.59280000e-06  1.07095898e+00 
 2.60280000e-06  1.07101483e+00 
 2.61280000e-06  1.07107068e+00 
 2.62280000e-06  1.07112652e+00 
 2.63280000e-06  1.07118236e+00 
 2.64280000e-06  1.07123819e+00 
 2.65280000e-06  1.07129401e+00 
 2.66280000e-06  1.07134983e+00 
 2.67280000e-06  1.07140564e+00 
 2.68280000e-06  1.07146144e+00 
 2.69280000e-06  1.07151724e+00 
 2.70280000e-06  1.07157304e+00 
 2.71280000e-06  1.07162882e+00 
 2.72280000e-06  1.07168460e+00 
 2.73280000e-06  1.07174038e+00 
 2.74280000e-06  1.07179615e+00 
 2.75280000e-06  1.07185191e+00 
 2.76280000e-06  1.07190767e+00 
 2.77280000e-06  1.07196342e+00 
 2.78280000e-06  1.07201916e+00 
 2.79280000e-06  1.07207490e+00 
 2.80280000e-06  1.07213064e+00 
 2.81280000e-06  1.07218636e+00 
 2.82280000e-06  1.07224208e+00 
 2.83280000e-06  1.07229779e+00 
 2.84280000e-06  1.07235350e+00 
 2.85280000e-06  1.07240920e+00 
 2.86280000e-06  1.07246490e+00 
 2.87280000e-06  1.07252059e+00 
 2.88280000e-06  1.07257627e+00 
 2.89280000e-06  1.07263194e+00 
 2.90280000e-06  1.07268761e+00 
 2.91280000e-06  1.07274327e+00 
 2.92280000e-06  1.07279893e+00 
 2.93280000e-06  1.07285458e+00 
 2.94280000e-06  1.07291022e+00 
 2.95280000e-06  1.07296586e+00 
 2.96280000e-06  1.07302149e+00 
 2.97280000e-06  1.07307711e+00 
 2.98280000e-06  1.07313273e+00 
 2.99280000e-06  1.07318834e+00 
 3.00280000e-06  1.07324394e+00 
 3.01280000e-06  1.07329954e+00 
 3.02280000e-06  1.07335513e+00 
 3.03280000e-06  1.07341071e+00 
 3.04280000e-06  1.07346629e+00 
 3.05280000e-06  1.07352186e+00 
 3.06280000e-06  1.07357742e+00 
 3.07280000e-06  1.07363298e+00 
 3.08280000e-06  1.07368853e+00 
 3.09280000e-06  1.07374407e+00 
 3.10280000e-06  1.07379960e+00 
 3.11280000e-06  1.07385513e+00 
 3.12280000e-06  1.07391065e+00 
 3.13280000e-06  1.07396617e+00 
 3.14280000e-06  1.07402168e+00 
 3.15280000e-06  1.07407718e+00 
 3.16280000e-06  1.07413267e+00 
 3.17280000e-06  1.07418816e+00 
 3.18280000e-06  1.07424364e+00 
 3.19280000e-06  1.07429911e+00 
 3.20280000e-06  1.07435458e+00 
 3.21280000e-06  1.07441003e+00 
 3.22280000e-06  1.07446549e+00 
 3.23280000e-06  1.07452093e+00 
 3.24280000e-06  1.07457637e+00 
 3.25280000e-06  1.07463180e+00 
 3.26280000e-06  1.07468722e+00 
 3.27280000e-06  1.07474263e+00 
 3.28280000e-06  1.07479804e+00 
 3.29280000e-06  1.07485344e+00 
 3.30280000e-06  1.07490884e+00 
 3.31280000e-06  1.07496422e+00 
 3.32280000e-06  1.07501960e+00 
 3.33280000e-06  1.07507497e+00 
 3.34280000e-06  1.07513034e+00 
 3.35280000e-06  1.07518569e+00 
 3.36280000e-06  1.07524104e+00 
 3.37280000e-06  1.07529638e+00 
 3.38280000e-06  1.07535172e+00 
 3.39280000e-06  1.07540704e+00 
 3.40280000e-06  1.07546236e+00 
 3.41280000e-06  1.07551768e+00 
 3.42280000e-06  1.07557298e+00 
 3.43280000e-06  1.07562828e+00 
 3.44280000e-06  1.07568356e+00 
 3.45280000e-06  1.07573885e+00 
 3.46280000e-06  1.07579412e+00 
 3.47280000e-06  1.07584939e+00 
 3.48280000e-06  1.07590464e+00 
 3.49280000e-06  1.07595989e+00 
 3.50280000e-06  1.07601514e+00 
 3.51280000e-06  1.07607037e+00 
 3.52280000e-06  1.07612560e+00 
 3.53280000e-06  1.07618082e+00 
 3.54280000e-06  1.07623603e+00 
 3.55280000e-06  1.07629123e+00 
 3.56280000e-06  1.07634643e+00 
 3.57280000e-06  1.07640162e+00 
 3.58280000e-06  1.07645680e+00 
 3.59280000e-06  1.07651197e+00 
 3.60280000e-06  1.07656713e+00 
 3.61280000e-06  1.07662229e+00 
 3.62280000e-06  1.07667743e+00 
 3.63280000e-06  1.07673257e+00 
 3.64280000e-06  1.07678771e+00 
 3.65280000e-06  1.07684283e+00 
 3.66280000e-06  1.07689795e+00 
 3.67280000e-06  1.07695305e+00 
 3.68280000e-06  1.07700815e+00 
 3.69280000e-06  1.07706324e+00 
 3.70280000e-06  1.07711833e+00 
 3.71280000e-06  1.07717340e+00 
 3.72280000e-06  1.07722847e+00 
 3.73280000e-06  1.07728353e+00 
 3.74280000e-06  1.07733858e+00 
 3.75280000e-06  1.07739362e+00 
 3.76280000e-06  1.07744865e+00 
 3.77280000e-06  1.07750368e+00 
 3.78280000e-06  1.07755869e+00 
 3.79280000e-06  1.07761370e+00 
 3.80280000e-06  1.07766870e+00 
 3.81280000e-06  1.07772369e+00 
 3.82280000e-06  1.07777868e+00 
 3.83280000e-06  1.07783365e+00 
 3.84280000e-06  1.07788862e+00 
 3.85280000e-06  1.07794357e+00 
 3.86280000e-06  1.07799852e+00 
 3.87280000e-06  1.07805346e+00 
 3.88280000e-06  1.07810840e+00 
 3.89280000e-06  1.07816332e+00 
 3.90280000e-06  1.07821823e+00 
 3.91280000e-06  1.07827314e+00 
 3.92280000e-06  1.07832804e+00 
 3.93280000e-06  1.07838293e+00 
 3.94280000e-06  1.07843781e+00 
 3.95280000e-06  1.07849268e+00 
 3.96280000e-06  1.07854754e+00 
 3.97280000e-06  1.07860239e+00 
 3.98280000e-06  1.07865724e+00 
 3.99280000e-06  1.07871208e+00 
 4.00280000e-06  1.07876690e+00 
 4.01280000e-06  1.07882172e+00 
 4.02280000e-06  1.07887653e+00 
 4.03280000e-06  1.07893133e+00 
 4.04280000e-06  1.07898612e+00 
 4.05280000e-06  1.07904091e+00 
 4.06280000e-06  1.07909568e+00 
 4.07280000e-06  1.07915045e+00 
 4.08280000e-06  1.07920520e+00 
 4.09280000e-06  1.07925995e+00 
 4.10280000e-06  1.07931469e+00 
 4.11280000e-06  1.07936941e+00 
 4.12280000e-06  1.07942413e+00 
 4.13280000e-06  1.07947884e+00 
 4.14280000e-06  1.07953355e+00 
 4.15280000e-06  1.07958824e+00 
 4.16280000e-06  1.07964292e+00 
 4.17280000e-06  1.07969759e+00 
 4.18280000e-06  1.07975226e+00 
 4.19280000e-06  1.07980691e+00 
 4.20280000e-06  1.07986156e+00 
 4.21280000e-06  1.07991620e+00 
 4.22280000e-06  1.07997083e+00 
 4.23280000e-06  1.08002544e+00 
 4.24280000e-06  1.08008005e+00 
 4.25280000e-06  1.08013465e+00 
 4.26280000e-06  1.08018924e+00 
 4.27280000e-06  1.08024382e+00 
 4.28280000e-06  1.08029839e+00 
 4.29280000e-06  1.08035296e+00 
 4.30280000e-06  1.08040751e+00 
 4.31280000e-06  1.08046205e+00 
 4.32280000e-06  1.08051658e+00 
 4.33280000e-06  1.08057111e+00 
 4.34280000e-06  1.08062562e+00 
 4.35280000e-06  1.08068013e+00 
 4.36280000e-06  1.08073462e+00 
 4.37280000e-06  1.08078911e+00 
 4.38280000e-06  1.08084358e+00 
 4.39280000e-06  1.08089805e+00 
 4.40280000e-06  1.08095250e+00 
 4.41280000e-06  1.08100695e+00 
 4.42280000e-06  1.08106139e+00 
 4.43280000e-06  1.08111581e+00 
 4.44280000e-06  1.08117023e+00 
 4.45280000e-06  1.08122464e+00 
 4.46280000e-06  1.08127904e+00 
 4.47280000e-06  1.08133342e+00 
 4.48280000e-06  1.08138780e+00 
 4.49280000e-06  1.08144217e+00 
 4.50280000e-06  1.08149653e+00 
 4.51280000e-06  1.08155087e+00 
 4.52280000e-06  1.08160521e+00 
 4.53280000e-06  1.08165954e+00 
 4.54280000e-06  1.08171386e+00 
 4.55280000e-06  1.08176817e+00 
 4.56280000e-06  1.08182247e+00 
 4.57280000e-06  1.08187675e+00 
 4.58280000e-06  1.08193103e+00 
 4.59280000e-06  1.08198530e+00 
 4.60280000e-06  1.08203956e+00 
 4.61280000e-06  1.08209380e+00 
 4.62280000e-06  1.08214804e+00 
 4.63280000e-06  1.08220227e+00 
 4.64280000e-06  1.08225649e+00 
 4.65280000e-06  1.08231069e+00 
 4.66280000e-06  1.08236489e+00 
 4.67280000e-06  1.08241908e+00 
 4.68280000e-06  1.08247325e+00 
 4.69280000e-06  1.08252742e+00 
 4.70280000e-06  1.08258157e+00 
 4.71280000e-06  1.08263572e+00 
 4.72280000e-06  1.08268985e+00 
 4.73280000e-06  1.08274398e+00 
 4.74280000e-06  1.08279809e+00 
 4.75280000e-06  1.08285219e+00 
 4.76280000e-06  1.08290628e+00 
 4.77280000e-06  1.08296037e+00 
 4.78280000e-06  1.08301444e+00 
 4.79280000e-06  1.08306850e+00 
 4.80280000e-06  1.08312255e+00 
 4.81280000e-06  1.08317659e+00 
 4.82280000e-06  1.08323062e+00 
 4.83280000e-06  1.08328464e+00 
 4.84280000e-06  1.08333865e+00 
 4.85280000e-06  1.08339264e+00 
 4.86280000e-06  1.08344663e+00 
 4.87280000e-06  1.08350061e+00 
 4.88280000e-06  1.08355457e+00 
 4.89280000e-06  1.08360853e+00 
 4.90280000e-06  1.08366247e+00 
 4.91280000e-06  1.08371640e+00 
 4.92280000e-06  1.08377033e+00 
 4.93280000e-06  1.08382424e+00 
 4.94280000e-06  1.08387814e+00 
 4.95280000e-06  1.08393203e+00 
 4.96280000e-06  1.08398591e+00 
 4.97280000e-06  1.08403978e+00 
 4.98280000e-06  1.08409363e+00 
 4.99280000e-06  1.08414748e+00 
 5.00280000e-06  1.08420131e+00 
 5.01280000e-06  1.08425514e+00 
 5.02280000e-06  1.08430895e+00 
 5.03280000e-06  1.08436275e+00 
 5.04280000e-06  1.08441654e+00 
 5.05280000e-06  1.08447032e+00 
 5.06280000e-06  1.08452409e+00 
 5.07280000e-06  1.08457785e+00 
 5.08280000e-06  1.08463160e+00 
 5.09280000e-06  1.08468533e+00 
 5.10280000e-06  1.08473906e+00 
 5.11280000e-06  1.08479277e+00 
 5.12280000e-06  1.08484647e+00 
 5.13280000e-06  1.08490016e+00 
 5.14280000e-06  1.08495384e+00 
 5.15280000e-06  1.08500751e+00 
 5.16280000e-06  1.08506116e+00 
 5.17280000e-06  1.08511481e+00 
 5.18280000e-06  1.08516844e+00 
 5.19280000e-06  1.08522206e+00 
 5.20280000e-06  1.08527568e+00 
 5.21280000e-06  1.08532928e+00 
 5.22280000e-06  1.08538286e+00 
 5.23280000e-06  1.08543644e+00 
 5.24280000e-06  1.08549000e+00 
 5.25280000e-06  1.08554356e+00 
 5.26280000e-06  1.08559710e+00 
 5.27280000e-06  1.08565063e+00 
 5.28280000e-06  1.08570415e+00 
 5.29280000e-06  1.08575766e+00 
 5.30280000e-06  1.08581115e+00 
 5.31280000e-06  1.08586464e+00 
 5.32280000e-06  1.08591811e+00 
 5.33280000e-06  1.08597157e+00 
 5.34280000e-06  1.08602502e+00 
 5.35280000e-06  1.08607846e+00 
 5.36280000e-06  1.08613188e+00 
 5.37280000e-06  1.08618530e+00 
 5.38280000e-06  1.08623870e+00 
 5.39280000e-06  1.08629209e+00 
 5.40280000e-06  1.08634547e+00 
 5.41280000e-06  1.08639883e+00 
 5.42280000e-06  1.08645219e+00 
 5.43280000e-06  1.08650553e+00 
 5.44280000e-06  1.08655886e+00 
 5.45280000e-06  1.08661218e+00 
 5.46280000e-06  1.08666549e+00 
 5.47280000e-06  1.08671878e+00 
 5.48280000e-06  1.08677207e+00 
 5.49280000e-06  1.08682534e+00 
 5.50280000e-06  1.08687860e+00 
 5.51280000e-06  1.08693184e+00 
 5.52280000e-06  1.08698508e+00 
 5.53280000e-06  1.08703830e+00 
 5.54280000e-06  1.08709151e+00 
 5.55280000e-06  1.08714471e+00 
 5.56280000e-06  1.08719790e+00 
 5.57280000e-06  1.08725107e+00 
 5.58280000e-06  1.08730423e+00 
 5.59280000e-06  1.08735738e+00 
 5.60280000e-06  1.08741052e+00 
 5.61280000e-06  1.08746364e+00 
 5.62280000e-06  1.08751676e+00 
 5.63280000e-06  1.08756986e+00 
 5.64280000e-06  1.08762294e+00 
 5.65280000e-06  1.08767602e+00 
 5.66280000e-06  1.08772908e+00 
 5.67280000e-06  1.08778214e+00 
 5.68280000e-06  1.08783517e+00 
 5.69280000e-06  1.08788820e+00 
 5.70280000e-06  1.08794121e+00 
 5.71280000e-06  1.08799422e+00 
 5.72280000e-06  1.08804720e+00 
 5.73280000e-06  1.08810018e+00 
 5.74280000e-06  1.08815314e+00 
 5.75280000e-06  1.08820610e+00 
 5.76280000e-06  1.08825903e+00 
 5.77280000e-06  1.08831196e+00 
 5.78280000e-06  1.08836487e+00 
 5.79280000e-06  1.08841777e+00 
 5.80280000e-06  1.08847066e+00 
 5.81280000e-06  1.08852354e+00 
 5.82280000e-06  1.08857640e+00 
 5.83280000e-06  1.08862925e+00 
 5.84280000e-06  1.08868209e+00 
 5.85280000e-06  1.08873491e+00 
 5.86280000e-06  1.08878772e+00 
 5.87280000e-06  1.08884052e+00 
 5.88280000e-06  1.08889331e+00 
 5.89280000e-06  1.08894608e+00 
 5.90280000e-06  1.08899884e+00 
 5.91280000e-06  1.08905159e+00 
 5.92280000e-06  1.08910432e+00 
 5.93280000e-06  1.08915704e+00 
 5.94280000e-06  1.08920975e+00 
 5.95280000e-06  1.08926245e+00 
 5.96280000e-06  1.08931513e+00 
 5.97280000e-06  1.08936780e+00 
 5.98280000e-06  1.08942046e+00 
 5.99280000e-06  1.08947310e+00 
 6.00280000e-06  1.08952573e+00 
 6.01280000e-06  1.08957835e+00 
 6.02280000e-06  1.08963095e+00 
 6.03280000e-06  1.08968354e+00 
 6.04280000e-06  1.08973612e+00 
 6.05280000e-06  1.08978868e+00 
 6.06280000e-06  1.08984124e+00 
 6.07280000e-06  1.08989377e+00 
 6.08280000e-06  1.08994630e+00 
 6.09280000e-06  1.08999881e+00 
 6.10280000e-06  1.09005131e+00 
 6.11280000e-06  1.09010379e+00 
 6.12280000e-06  1.09015627e+00 
 6.13280000e-06  1.09020872e+00 
 6.14280000e-06  1.09026117e+00 
 6.15280000e-06  1.09031360e+00 
 6.16280000e-06  1.09036602e+00 
 6.17280000e-06  1.09041842e+00 
 6.18280000e-06  1.09047081e+00 
 6.19280000e-06  1.09052319e+00 
 6.20280000e-06  1.09057556e+00 
 6.21280000e-06  1.09062791e+00 
 6.22280000e-06  1.09068024e+00 
 6.23280000e-06  1.09073257e+00 
 6.24280000e-06  1.09078488e+00 
 6.25280000e-06  1.09083717e+00 
 6.26280000e-06  1.09088946e+00 
 6.27280000e-06  1.09094173e+00 
 6.28280000e-06  1.09099398e+00 
 6.29280000e-06  1.09104622e+00 
 6.30280000e-06  1.09109845e+00 
 6.31280000e-06  1.09115067e+00 
 6.32280000e-06  1.09120287e+00 
 6.33280000e-06  1.09125505e+00 
 6.34280000e-06  1.09130723e+00 
 6.35280000e-06  1.09135939e+00 
 6.36280000e-06  1.09141153e+00 
 6.37280000e-06  1.09146366e+00 
 6.38280000e-06  1.09151578e+00 
 6.39280000e-06  1.09156789e+00 
 6.40280000e-06  1.09161998e+00 
 6.41280000e-06  1.09167205e+00 
 6.42280000e-06  1.09172411e+00 
 6.43280000e-06  1.09177616e+00 
 6.44280000e-06  1.09182820e+00 
 6.45280000e-06  1.09188022e+00 
 6.46280000e-06  1.09193222e+00 
 6.47280000e-06  1.09198421e+00 
 6.48280000e-06  1.09203619e+00 
 6.49280000e-06  1.09208816e+00 
 6.50280000e-06  1.09214011e+00 
 6.51280000e-06  1.09219204e+00 
 6.52280000e-06  1.09224396e+00 
 6.53280000e-06  1.09229587e+00 
 6.54280000e-06  1.09234776e+00 
 6.55280000e-06  1.09239964e+00 
 6.56280000e-06  1.09245151e+00 
 6.57280000e-06  1.09250336e+00 
 6.58280000e-06  1.09255519e+00 
 6.59280000e-06  1.09260701e+00 
 6.60280000e-06  1.09265882e+00 
 6.61280000e-06  1.09271062e+00 
 6.62280000e-06  1.09276239e+00 
 6.63280000e-06  1.09281416e+00 
 6.64280000e-06  1.09286591e+00 
 6.65280000e-06  1.09291764e+00 
 6.66280000e-06  1.09296936e+00 
 6.67280000e-06  1.09302107e+00 
 6.68280000e-06  1.09307276e+00 
 6.69280000e-06  1.09312444e+00 
 6.70280000e-06  1.09317610e+00 
 6.71280000e-06  1.09322775e+00 
 6.72280000e-06  1.09327939e+00 
 6.73280000e-06  1.09333101e+00 
 6.74280000e-06  1.09338261e+00 
 6.75280000e-06  1.09343420e+00 
 6.76280000e-06  1.09348578e+00 
 6.77280000e-06  1.09353734e+00 
 6.78280000e-06  1.09358888e+00 
 6.79280000e-06  1.09364042e+00 
 6.80280000e-06  1.09369193e+00 
 6.81280000e-06  1.09374343e+00 
 6.82280000e-06  1.09379492e+00 
 6.83280000e-06  1.09384639e+00 
 6.84280000e-06  1.09389785e+00 
 6.85280000e-06  1.09394929e+00 
 6.86280000e-06  1.09400072e+00 
 6.87280000e-06  1.09405214e+00 
 6.88280000e-06  1.09410353e+00 
 6.89280000e-06  1.09415492e+00 
 6.90280000e-06  1.09420629e+00 
 6.91280000e-06  1.09425764e+00 
 6.92280000e-06  1.09430898e+00 
